Smiles,CodeID,MolecularWeight,cLogS,cLogP,HBD,HBA,PSA,ROTATABLE_BONDS,DG,Ki,LIGAND_EFFICIENCY,BEI,SEI,NSEI,NBEI,nBEI,mBEI
CN1CCN(CC1)N.Cl.Cl,AC10403,206.12,Null,0.28,3.0,3.0,32.5,Null,-3.6,2295.68,-0.45,12.8036515105,8.1202727672,0.879696216446715437179281445,0.3298860811675182889422305419,3.542178636332089897179061019,1.953208783129183432626640477
CCc1[nH]cc(n1)C,AC11871,110.159,0.53,1.12,1.0,2.0,28.68,Null,-3.6,2295.68,-0.45,23.957086115,9.20184326827,1.319544324670073155768922168,0.3298860811675182889422305419,3.542178636332089897179061019,1.681108634173861902481122016
Oc1cc(C)c2c(n1)cccc2,AC12157,159.187,-2.18,2.24,1.0,2.0,33.12,Null,-5.7,66.29,-0.48,26.2493292856,12.6164009088,2.089275990491234862239062898,0.3482126650818724770398438163,5.257733227030094552200631488,3.380459579190705241584740909
COc1ccc2c(c1)c(c[nH]2)CN(C)C,AC12586,204.271,-1.95,2.05,1.0,3.0,28.26,Null,-4.8,302.84,-0.32,17.2260710648,12.4514747434,1.172928920829263833386108154,0.2345857841658527666772216307,4.694878021543472766533744693,2.828993477461181784997248167
COc1cccc(c1)N1CCNCC1.Cl.Cl,AC12605,265.182,Null,0.61,3.0,3.0,24.5,Null,-4.8,302.84,-0.34,13.2693273393,14.3623949489,1.172928920829263833386108154,0.2513419116062708214398803186,4.664914798166029516366627125,2.942330804219096903298735295
Cc1cccc2c1[nH]cc2,AC12704,131.177,-1.91,2.62,1.0,1.0,15.79,Null,-4.9,255.8,-0.49,27.3836073386,22.7492049389,3.592099459857364910070182213,0.3592099459857364910070182213,4.592099459857364898565514973,2.709957154281713381307434681
Cc1ccc(s1)C(=O)O,AC12788,142.177,Null,1.99,1.0,2.0,37.3,Null,-4.3,704.29,-0.48,22.1712968904,8.45106830557,1.576124238989728881366657606,0.3502498308866064180814794679,4.106490987418782612252216693,2.305077824155321571265386110
c1ccc2c(c1)[nH]c1c2ccnc1,AC12926,168.198,-2.93,2.41,1.0,2.0,28.68,Null,-5.3,130.22,-0.41,23.0996938667,13.5471489156,1.942661154494561096086546217,0.2988709468453170917056224949,4.999265661295958972679297637,3.111143136395558597004953107
OC(=O)Cc1cccnc1.Cl,AC13196,173.598,Null,0.39,2.0,3.0,50.19,Null,-4.4,594.9,-0.44,18.5806059464,6.42669063773,1.075185343691678299636249627,0.3225556031075034898908748882,4.225556031075034879121262717,2.465100748494037798584625518
OC1CCCN(C1)Cc1ccccc1.Cl,AC13425,227.733,Null,1.89,2.0,2.0,23.47,Null,-5.2,154.16,-0.37,16.7390246401,16.2421316504,1.906014149176301725970666896,0.2722877355966145322815238422,4.958156334030841487412222390,3.169454265636489607064383134
Cc1c(C)cccc1N1CCNCC1,AC13693,190.288,-1.71,1.78,1.0,2.0,15.27,Null,-5.5,92.91,-0.39,21.1886064277,26.4043060899,2.015968769961775420918436678,0.2879955385659679172740623826,5.178065575601788859844160228,3.311348941462778086268956793
NCc1cccc(c1)F,AC15550,125.145,-1.06,1.59,1.0,1.0,26.02,Null,-4.7,358.53,-0.52,27.5318590346,13.2416391195,3.445474498882239711337617700,0.3828304998758044123708464111,4.399717008321564577719451378,2.542888001521742934406755311
Oc1ccc(cc1)n1cncc1,AC17979,160.175,-1.68,0.71,1.0,3.0,38.05,Null,-4.8,302.84,-0.4,21.9683893397,9.24779701048,1.172928920829263833386108154,0.2932322302073159583465270384,4.597968008535416308445525175,2.723381495151689710768415166
Fc1ccc(cc1)N1CCNCC1,AC18454,180.225,-1.16,1.43,1.0,2.0,15.27,Null,-5.3,130.22,-0.41,21.5581762186,25.4441539554,1.942661154494561096086546217,0.2988709468453170917056224949,4.999265661295958972679297637,3.141137343184722327278451833
OC(=O)C1CCCNC1,AC19919,129.158,0.35,-1.7,2.0,3.0,49.33,Null,-4.2,833.8,-0.47,23.8385396894,6.24151248573,1.026312703069907160818915582,0.3421042343566357202729718607,4.033180618649046385282771656,2.190059420595966726357538139
O=C1OCC[C@@H]1N.Cl,AC25995,137.565,Null,1.32,2.0,3.0,52.32,Null,-3.6,2295.68,-0.51,19.1843030519,5.04412968146,0.879696216446715437179281445,0.377012664191449473076834905,3.484186689354403142250060593,1.777596601841578808855050098
c1ccc(cc1)c1n[nH]cc1,AC29603,144.176,-0.37,1.92,1.0,2.0,28.68,Null,-5.1,182.51,-0.46,25.9315928789,13.0359600241,1.869356667450770825485868383,0.3398830304455946955428851605,4.780106020059766651410530789,2.897606307247183496306615235
Clc1ccc2c(c1)oc(n2)O,AC29726,169.567,-1.43,2.13,1.0,3.0,46.0,Null,-5.1,182.51,-0.46,22.0485904386,8.12763768457,1.246237778300513883657245589,0.3398830304455946955428851605,4.780106020059766651410530789,2.968054671546387199308400741
Cn1c(=S)oc2c1cccc2,AC29729,165.215,-1.8,2.15,0.0,2.0,18.07,Null,-4.7,358.53,-0.43,20.8544895977,19.0673740945,1.722737249441119855668808850,0.3132249544438399737579652455,4.486867184040464793128928316,2.663523973594781482826336124
Nc1ccc2c(c1)cn[nH]2,AC30454,133.153,-1.25,0.58,2.0,3.0,54.7,Null,-4.6,424.45,-0.46,25.3255537771,6.16485093616,1.124057820694023504917090410,0.3372173462082070514751271231,4.372173462082070528618128952,2.496524417827126745287861096
COC(=O)c1c[nH]c2c1cccc2,AC30928,175.186,-1.75,2.44,1.0,3.0,42.09,Null,-5.5,92.91,-0.42,23.0151812355,9.57932416233,1.343979179974516947278957785,0.3101490415325808339874517966,5.145880892230387634799383356,3.275436936472011957051145258
Cc1occc1C(=O)O,AC33015,126.11,-0.74,0.93,1.0,3.0,50.44,Null,-4.3,704.29,-0.48,24.9960231384,6.24950134413,1.050749492659819254244438404,0.3502498308866064180814794679,4.106490987418782612252216693,2.252998003669317541146062183
Nc1ccc2c(c1)cc([nH]2)C,AC34875,146.192,-1.77,1.1,2.0,2.0,41.81,Null,-5.0,216.07,-0.45,25.0725452013,8.76681542231,1.832702764033858965948591174,0.3332186843697925392633802135,4.706798213225942999887571887,2.830329135635412485936138324
C=Cc1cnccn1,AC35192,106.127,-0.01,0.77,0.0,2.0,25.78,Null,-3.5,2717.81,-0.44,24.1765140608,9.95260243497,1.282890453867216213524313628,0.3207226134668040533810784071,3.468870894726376012689843941,1.591606795493196078592410293
Cc1ccc(o1)CO,AC35851,112.127,-0.62,0.5,1.0,2.0,33.37,Null,-4.3,704.29,-0.54,28.1131973385,9.44635444405,1.576124238989728881366657606,0.3940310597474322203416644014,4.055338464971401348374531895,2.201958680575350204947551053
Oc1nc2c(s1)cccc2,AC40197,151.189,Null,0.31,1.0,2.0,33.12,Null,-4.8,302.84,-0.48,23.2740924438,10.6243561669,1.759393381243895750079162230,0.3518786762487791500158324461,4.518786762487791500158324461,2.698306957005594280450193834
O=C1CC(C)(C)NC(C1)(C)C,AC42061,155.239,-0.91,0.93,1.0,2.0,29.1,Null,-4.2,833.8,-0.38,19.8335348025,10.5805433306,1.539469054604860741228373373,0.2799034644736110438597042496,4.120330794367946544383923545,2.269938945700523546328620348
OCCN1CCN(CC1)Cc1ccc(cc1)F,AW00107,238.304,Null,1.55,1.0,3.0,26.71,Null,-5.7,66.29,-0.34,17.5345440319,15.6441481879,1.392850660327489908159375265,0.2457971753519099837928309292,5.409000902360743636370457329,3.555683313145745053626484283
Clc1cc(cnc1N1CCNCCC1)C(F)(F)F,AW00189,279.692,-3.03,2.14,1.0,3.0,28.16,Null,-5.6,78.48,-0.31,14.6777205127,14.5782706166,1.368413668542702645938039787,0.2280689447571171076563399645,5.360513510731413998243252111,3.551921050099230959836069522
FC(c1ccc(nc1)N1CCNCCC1)(F)F,AW00291,245.25,-2.48,1.46,1.0,3.0,28.16,Null,-5.7,66.29,-0.34,17.0379285667,14.838607887,1.392850660327489908159375265,0.2457971753519099837928309292,5.409000902360743636370457329,3.568160997034455875538701360
Clc1ccc2c(c1)sc(n2)N1CCNCCC1,AW00326,267.783,-3.42,2.0,1.0,3.0,28.16,Null,-5.8,55.99,-0.34,15.8781159839,15.099039533,1.417296510835005410531742903,0.2501111489708833077408958064,5.482338453883290186415929767,3.679672535201396075958800480
O=C(c1cccs1)N1CCNCCC1,AW00329,210.3,-2.31,0.14,1.0,3.0,32.34,Null,-4.7,358.53,-0.34,16.3836162572,10.6539100151,1.148491499627413237112539233,0.2461053213487314079526869786,4.591602534560477753680017111,2.768313771568560829047418253
OCCN1CCN(CC1)Cc1ccccc1F,AW00354,238.304,-1.28,1.71,1.0,3.0,26.71,Null,-5.6,78.48,-0.33,17.226907671,15.3696780443,1.368413668542702645938039787,0.2414847650369475257537717271,5.335689927006381833542972425,3.482372337791383295214144693
Fc1cccc(c1CN1CCNCCC1)Cl,AW00496,242.723,-2.59,2.08,1.0,2.0,15.27,Null,-5.6,78.48,-0.35,16.9132756501,26.8843549812,2.052620502814053968907059680,0.2565775628517567461133824601,5.309360988284032718669074940,3.490351936883032573319867202
Fc1ccc(cc1)CN1CCNCCC1,AW00512,208.278,-1.91,1.65,1.0,2.0,15.27,Null,-5.6,78.48,-0.37,19.7103919071,26.8843549812,2.052620502814053968907059680,0.2736827337085405291876079574,5.281332264683789212706725201,3.423884404317118336643300374
Fc1cccc(c1CN1CCNCC1)Cl,AW00532,228.697,-2.11,1.95,1.0,2.0,15.27,Null,-5.2,154.16,-0.35,16.6684665665,24.9641669833,1.906014149176301725970666896,0.2541352198901735634627555861,4.988119557408284665387822464,3.171288766011423876497922643
Cc1cc(C)c(c(c1)C)CN1CCNCCC1,AW00753,232.369,-2.61,2.51,1.0,2.0,15.27,Null,-5.8,55.99,-0.34,18.2980067587,27.8447251638,2.125944766252508115797614354,0.2501111489708833077408958064,5.482338453883290186415929767,3.618067721511833470554922248
NCCCNc1ncc(cc1Cl)C(F)(F)F,AW00789,253.654,Null,0.66,2.0,3.0,50.94,Null,-4.7,358.53,-0.29,13.5833635538,6.76378975046,1.148491499627413237112539233,0.2153421561801399819586011062,4.649594481538164492192573279,2.849716214202054651472726127
Nc1ccc(cc1)c1csc(n1)C,AW00938,190.269,-2.67,1.24,1.0,2.0,38.91,Null,-5.3,130.22,-0.41,20.4201541449,9.98540814441,1.942661154494561096086546217,0.2988709468453170917056224949,4.999265661295958972679297637,3.164690344645377832934934203
Cc1cccc2c1NCCC2,BTB00733,147.22,-2.29,2.13,1.0,1.0,12.03,Null,-5.1,182.51,-0.46,25.3954173,31.0782488354,3.738713334901541650971736766,0.3398830304455946955428851605,4.780106020059766651410530789,2.906680148297162187940272185
CCOC(=O)CCc1ccc(cc1)O,BTB00914,194.229,-2.69,2.03,1.0,3.0,46.53,Null,-5.3,130.22,-0.38,20.0038218237,8.35014465719,1.295107436329707397391030811,0.2775230220706515851552208881,5.031450344667360195499647496,3.173636383169212189575482083
Nc1ccc(cc1)N1CCOCC1,BTB01373,178.234,-0.36,0.96,1.0,3.0,38.49,Null,-4.9,255.8,-0.38,20.1538396706,9.33255250677,1.197366486619121636690060738,0.2763153430659511469284755548,4.706042812164201708038355470,2.843090013676680395492017687
Fc1ccc2c(c1)C(=O)C(=O)N2,BTB01627,165.123,Null,0.51,1.0,3.0,46.17,Null,-5.7,66.29,-0.48,25.3056932165,9.05036166555,1.392850660327489908159375265,0.3482126650818724770398438163,5.257733227030094552200631488,3.396359551382651867260574933
Nc1cc(ccc1N1CCOCC1)C(F)(F)F,BTB01858,246.231,-1.9,1.97,1.0,3.0,38.49,Null,-5.3,130.22,-0.31,15.7791760948,10.0943681709,1.295107436329707397391030811,0.2285483711170071877748877902,5.115771230367396092464012214,3.276665037850108831700008212
Nc1ccccc1N1CCCCC1,BTB02217,176.261,-1.23,1.87,1.0,2.0,29.26,Null,-5.1,182.51,-0.39,21.2112341068,12.7775575355,1.869356667450770825485868383,0.2875933334539647423824412897,4.852656687208378408084820139,2.984869564623021489514400034
Nc1ccccc1N1CCOCC1,BTB02219,178.234,-0.25,1.02,1.0,3.0,38.49,Null,-5.1,182.51,-0.39,20.9764317409,9.71346670538,1.246237778300513883657245589,0.2875933334539647423824412897,4.852656687208378408084820139,2.989703888720857157790569613
COc1ccccc1CCC(=O)O,BTB02522,180.202,-2.38,1.9,1.0,3.0,46.53,Null,-5.3,130.22,-0.41,21.5609277865,8.35014465719,1.295107436329707397391030811,0.2988709468453170917056224949,4.999265661295958972679297637,3.141081915743951610722084719
N#Cc1cc(N)ccc1n1cccc1,BTB03126,183.213,-2.43,0.52,1.0,3.0,54.74,Null,-5.1,182.51,-0.36,20.4063758298,6.82994763409,1.246237778300513883657245589,0.2670509524929672607836954833,4.884841370579779701084535488,3.001669620979870248277144172
O=c1c2ccccc2oc2c1cccn2,BTB03140,197.192,-1.12,2.77,0.0,3.0,43.1,Null,-6.1,33.74,-0.41,22.6776690827,10.3755334611,1.490618307248964535005366767,0.2981236614497929070010733534,5.647946180802574858000226742,3.766744213557304693710396375
N#CC(c1ccc(cc1)Cl)N1CCOCC1,BTB03301,236.701,-2.41,2.91,0.0,3.0,36.26,Null,-5.5,92.91,-0.34,17.0338846896,11.1195188636,1.343979179974516947278957785,0.2519960962452219276148045848,5.236057522579475622691828935,3.406137632637443539191943860
N#CC(c1cccs1)N1CCOCC1,BTB03488,208.284,-2.8,1.66,0.0,3.0,36.26,Null,-4.4,594.9,-0.31,15.4863361136,8.89563163562,1.075185343691678299636249627,0.2303968593625024927791963487,4.371684066753272895153474788,2.544211940587843872272941584
NC(=O)c1ccc(c(c1)Cl)F,BTB03706,173.573,-2.37,1.68,1.0,2.0,43.09,Null,-5.2,154.16,-0.47,21.9621041196,8.84666581191,1.906014149176301725970666896,0.3465480271229639501764848901,4.853420983510828492691533762,3.051510468139077406220113991
Nc1ccc(nc1)Oc1c(Cl)cccc1Cl,BTB03828,255.103,-2.45,2.96,1.0,3.0,48.14,Null,-5.6,78.48,-0.35,16.0924842343,8.52771293234,1.368413668542702645938039787,0.2565775628517567461133824601,5.309360988284032718669074940,3.511956571551832761492642623
N#Cc1ccccc1N1CCCCC1,BTB03852,186.257,-2.45,2.67,0.0,2.0,27.03,Null,-5.7,66.29,-0.41,22.4343352517,15.458941846,2.089275990491234862239062898,0.2984679986416049803198661283,5.324680016660707739305522042,3.448664584573248967701534778
NC(=O)c1ccccc1N1CCCCC1,BTB03853,204.271,-1.44,1.84,1.0,3.0,46.33,Null,-5.3,130.22,-0.35,19.0204302568,8.38619104034,1.295107436329707397391030811,0.2590214872659414794782061623,5.061413568044803406005131329,3.195529023962512451650984282
COc1cc2C(=NCCc2cc1OC)C,BTB04055,205.256,-3.28,1.32,0.0,3.0,30.82,Null,-5.2,154.16,-0.35,18.5720675564,12.3686836416,1.270676099450867817313777930,0.2541352198901735634627555861,4.988119557408284665387822464,3.124324159534120494846161054
Fc1cccc2c1c(O)ncn2,BTB04061,164.138,-1.36,1.84,1.0,3.0,46.01,Null,-5.5,92.91,-0.46,24.5643150271,8.76317657014,1.343979179974516947278957785,0.3359947949936292368197394463,5.111118785971175669559379048,3.247146677221722649941097118
Fc1cc(F)c(c(c1)C(=O)C)O,BTB04131,172.129,-2.29,2.13,1.0,2.0,37.3,Null,-5.4,109.99,-0.45,22.9981397554,10.6129940964,1.979323398976512852302768810,0.3298872331627521420504614683,5.037828044000650532328043313,3.194500843637717376672667976
COc1cc2C(C)NCCc2cc1OC,BTB04350,207.271,-2.22,0.98,1.0,3.0,30.49,Null,-5.2,154.16,-0.35,18.39151786,12.5025526348,1.270676099450867817313777930,0.2541352198901735634627555861,4.988119557408284665387822464,3.128566841059069875667187255
Clc1ccc(c(c1)N)C(=O)O,BTB04583,171.582,Null,2.54,2.0,3.0,63.32,Null,-5.0,216.07,-0.45,21.3624128875,5.78870108665,1.221801842689239310632394116,0.3332186843697925392633802135,4.706798213225942999887571887,2.899877253825735391970326627
CCCc1ccc(cc1)NC(=O)C,BTB04635,177.245,-3.06,2.29,1.0,2.0,29.1,Null,-5.0,216.07,-0.38,20.6798811141,12.5958952855,1.832702764033858965948591174,0.2819542713898244562997832576,4.779348880374554660243403157,2.913979520847858250768389744
COC(=O)c1sc2c(c1O)cccc2,BTB04875,208.236,-2.54,2.69,1.0,3.0,46.53,Null,-5.1,182.51,-0.36,17.9542122155,8.03505982141,1.246237778300513883657245589,0.2670509524929672607836954833,4.884841370579779701084535488,3.057269147731244728117629404
Clc1cc(cc(c1)Cl)S(=O)(=O)N,BTB05603,226.083,-2.78,1.6,1.0,3.0,60.16,Null,-4.9,255.8,-0.41,15.8884102735,5.97091000641,1.197366486619121636690060738,0.2993416216547804091725151844,4.671280705904989737792687906,2.946367367254635801632091709
OCCCc1nc2c([nH]1)ccc(c2)C(F)(F)F,BTB05684,244.215,-2.74,2.21,2.0,3.0,48.91,Null,-5.5,92.91,-0.32,16.5097866221,8.24358523804,1.343979179974516947278957785,0.2371727964660912259904043151,5.262386461301824758499040829,3.419709875278370724124983421
Nc1ccc(cc1)N1CCCCC1,BTB05830,176.261,-1.28,1.8,1.0,2.0,29.26,Null,-5.0,216.07,-0.38,20.7953292451,12.5270182094,1.832702764033858965948591174,0.2819542713898244562997832576,4.779348880374554660243403157,2.911561757789197746263680692
CC(=O)c1ccc(c(c1)F)F,BTB06035,156.13,-2.5,1.69,0.0,1.0,17.07,Null,-5.1,182.51,-0.46,23.9461559912,21.9022456643,3.738713334901541650971736766,0.3398830304455946955428851605,4.780106020059766651410530789,2.932199694611284405814512835
CC1=NNC(=O)CC1,BTB06143,112.131,-1.01,0.03,1.0,3.0,41.46,Null,-4.3,704.29,-0.54,28.1121944688,7.60310776165,1.050749492659819254244438404,0.3940310597474322203416644014,4.055338464971401348374531895,2.201974173248323280455580297
Nc1ccc2c(c1)ccc(n2)C,BTB06289,158.203,-2.07,1.17,1.0,2.0,38.91,Null,-5.3,130.22,-0.44,24.5590937529,9.98540814441,1.942661154494561096086546217,0.3237768590824268493477577028,4.964503555036747042494998218,3.084537023745548339319618833
Cc1ccc(cc1C(C(=O)O)O)C,BTB06663,180.202,-1.52,1.42,2.0,3.0,57.53,Null,-5.8,55.99,-0.45,23.5951295352,7.39073445594,1.417296510835005410531742903,0.3270684255773089408919406698,5.365832884811853007371866657,3.507649139259845691831063132
Clc1sc(c(c1)S(=O)(=O)N)Cl,BTB06837,232.111,-2.92,1.76,1.0,3.0,60.16,Null,-4.6,424.45,-0.42,14.5282794098,5.60534152607,1.124057820694023504917090410,0.3065612238256427740682973846,4.413566147240295562434900063,2.737869184727129874933899142
Nc1scc(n1)c1ccc(c(c1)F)F,BTB07014,212.222,-3.21,1.54,1.0,2.0,38.91,Null,-6.0,39.95,-0.43,20.7258588476,11.3042488213,2.199241608174994889950125552,0.3141773725964278414214465074,5.544611252028227833450366582,3.725273619399534587989794670
OC(=O)CCc1ccccc1O,BTB07148,166.175,-1.83,1.7,2.0,3.0,57.53,Null,-5.2,154.16,-0.43,22.939842325,6.62615730637,1.270676099450867817313777930,0.3176690248627169543284444826,4.891209544400228279663839484,3.032593985798781833030212893
CC(=O)c1c[nH]cc1,BTB07157,109.127,0.58,0.57,1.0,2.0,32.86,Null,-3.8,1637.93,-0.47,25.5271808312,8.47749440829,1.392852331282713944959791627,0.3482130828206784862399479068,3.688794649557371475560799938,1.823636878784248303366750541
N#Cc1c(N)cccc1F,BTB07341,136.129,-1.52,1.05,1.0,2.0,49.81,Null,-4.8,302.84,-0.48,25.8489136223,7.06441831457,1.759393381243895750079162230,0.3518786762487791500158324461,4.518786762487791500158324461,2.652737416701796152760784255
N#Cc1c(N)cccc1Cl,BTB07422,152.583,-1.77,1.57,1.0,2.0,49.81,Null,-4.7,358.53,-0.47,22.5809854236,6.91723448882,1.722737249441119855668808850,0.344547449888223971133761770,4.445474498882239711337617700,2.628980648376166568226391134
Oc1ccc(cc1)c1csc(n1)N,BTB07444,192.241,-2.06,0.93,2.0,3.0,59.14,Null,-5.4,109.99,-0.42,20.5921046913,6.69368751768,1.319548932651008568201845873,0.3045112921502327465081182785,5.072590150259862433678023142,3.242492814869512064954995958
Nc1c(C)cccc1N,BTB07447,122.17,-0.6,0.84,2.0,2.0,52.04,Null,-4.5,502.5,-0.5,27.0022422355,6.33909287838,1.649431966953736752160251617,0.3665404371008303893689448038,4.253106443346798396480074741,2.385828507784524511174590931
NC(=O)c1cccs1,BTB07541,127.166,-1.67,0.52,1.0,2.0,43.09,Null,-4.1,987.12,-0.51,23.6354847112,6.97523798742,1.502815024389609447110070352,0.3757037560974023617775175879,3.908720035771162479861357387,2.110001059571319208030625697
Cc1cnc(c(n1)C)N,BTB07911,123.158,Null,3.0,1.0,3.0,51.8,Null,-4.2,833.8,-0.47,24.9999034509,5.94389596373,1.026312703069907160818915582,0.3421042343566357202729718607,4.033180618649046385282771656,2.169400736858741621576142322
Fc1ccc(c(c1)F)Oc1ncccc1N,BTB08015,222.193,-2.86,1.68,1.0,3.0,48.14,Null,-5.9,47.3,-0.37,19.4656846042,8.98450116174,1.441712953087396151156502556,0.2703211787038867783418442292,5.529258841918113234324463247,3.671869232007180958865315651
Fc1ccccc1Oc1ncccc1N,BTB08083,204.203,Null,2.55,1.0,3.0,48.14,Null,-5.7,66.29,-0.38,20.462735518,8.6799999605,1.392850660327489908159375265,0.2785701320654979816318750531,5.354643240038150966559414804,3.488614099114728270783652210
Nc1ncccc1OCc1ccccc1,BTB08555,200.24,-1.41,1.62,1.0,3.0,48.14,Null,-6.0,39.95,-0.4,21.9660568136,9.13685753292,1.466161072116663259966750368,0.2932322144233326519933500736,5.574574475405671035793620275,3.700034052950156613483466834
COc1ccc(cc1N)Cl,BTB09115,157.599,-1.61,1.87,1.0,2.0,35.25,Null,-4.6,424.45,-0.46,21.3971755029,9.56644953782,1.686086731041035257375635616,0.3372173462082070514751271231,4.372173462082070528618128952,2.569726919551217713175155969
Nc1cccc(c1)C(=O)c1ccccc1,BTB09151,197.236,-3.21,2.31,1.0,2.0,43.09,Null,-5.9,47.3,-0.39,21.928749616,10.0374538391,2.162569429631094226734753834,0.2883425906174792302313005112,5.501230118317869672219185578,3.620125045599778155243258583
FC(c1cc(nn1C)O)(F)F,BTB09194,166.101,-1.79,1.62,1.0,3.0,38.05,Null,-4.6,424.45,-0.42,20.3019455758,8.86247953241,1.124057820694023504917090410,0.3065612238256427740682973846,4.413566147240295562434900063,2.592545709182318565620261956
N1CCc2c(C1)cccc2.Cl,BTB09216,169.654,Null,1.48,2.0,1.0,12.03,Null,-5.0,216.07,-0.5,21.6051818882,30.4688738825,3.665405528067717931897182349,0.3665405528067717931897182349,4.665405528067717931897182349,2.894969631703722601171873077
COC(=O)Cc1cccc(c1)OC,BTB09252,180.202,-2.68,1.55,0.0,3.0,35.53,Null,-4.8,302.84,-0.37,19.526901824,9.90370605823,1.172928920829263833386108154,0.2706759048067531923198711124,4.632730114794628288800134598,2.774546369242620903884360543
OC1(CCNCC1)c1ccc(cc1)Cl,BTB09284,211.691,-2.19,1.52,2.0,2.0,32.26,Null,-5.4,109.99,-0.39,18.7001185594,12.2710688095,1.979323398976512852302768810,0.2827604855680732646146812586,5.104774833631263690397473137,3.284349192422963477812196676
CCN(C(=O)c1[nH]c(c(c1C)C)C)CC,BTB09341,208.303,-2.04,1.55,1.0,3.0,36.1,Null,-5.5,92.91,-0.37,19.3561184425,11.1688020496,1.343979179974516947278957785,0.2687958359949033894557915571,5.208028798979232072040159943,3.350633064667569086479765713
Cc1ccc(c2c1CCC2)O,BTB09366,148.204,-2.06,2.83,1.0,1.0,20.23,Null,-5.5,92.91,-0.5,27.2053219881,19.930487098,4.031937539923550841836873356,0.3665397763566864401669884869,5.073330225081775882587073327,3.202797465257037937504557418
COC(=O)c1ncc2c(c1)cccc2,BTB09392,187.197,-2.24,2.18,0.0,3.0,39.19,Null,-5.6,78.48,-0.4,21.9300576699,10.4752258373,1.368413668542702645938039787,0.2932315004020077098438656686,5.251369041306345944990750611,3.377539890126959356769201390
Nc1cccnc1Oc1ccc(c2c1CCC2)C,BTB09397,240.304,-2.53,2.35,1.0,3.0,48.14,Null,-6.7,12.26,-0.37,20.4387339779,10.2025540711,1.637169843272534594815420831,0.2728616405454224324692368052,6.166782034920909824245021714,4.292270529766195405410427066
CC(=O)Oc1ccc(c2c1CCC2)C,BTB09402,190.241,-3.61,2.87,0.0,2.0,26.3,Null,-5.8,55.99,-0.41,22.3500167288,16.1668803517,2.125944766252508115797614354,0.303706395178929730828230622,5.398017568183254270661449444,3.531193652650429887556488709
Nc1ncccc1N,BTB09780,109.131,0.37,-0.62,2.0,3.0,64.93,Null,-4.1,987.12,-0.51,27.5414872839,4.62903133956,1.001876682926406298073380234,0.3757037560974023617775175879,3.908720035771162479861357387,2.043578183570809233327301950
O/N=C/1\CN2CCC1CC2.Cl,BTB09837,176.646,Null,0.83,2.0,3.0,35.83,Null,-4.2,833.8,-0.42,17.4299905416,8.59318478708,1.026312703069907160818915582,0.3078938109209721482456746746,4.078938109209721468338762194,2.326041916858899221863286980
COc1ccc(cc1)C#C,BTB09899,132.161,-3.07,1.69,0.0,1.0,9.23,Null,-4.4,594.9,-0.44,24.4062622943,34.946435873,3.225556031075034898908748882,0.3225556031075034898908748882,4.225556031075034879121262717,2.346659347165437331820712725
COc1c(OC)ccc(c1Cl)CO,BTB09912,202.636,-2.22,1.19,1.0,3.0,38.69,Null,-4.6,424.45,-0.35,16.6415319197,8.71587868204,1.124057820694023504917090410,0.2593979586216977319039439408,4.486116814388907263157489807,2.678890066050343260721368730
O/N=C/1\CC2C(C1(C)CC2)(C)C,BTB09928,167.25,-2.39,2.87,1.0,2.0,32.59,Null,-4.4,594.9,-0.37,19.2858357613,9.89737965963,1.612778015537517449454374441,0.2687963359229195749090624068,4.304737277122659726631254575,2.448922157514895648932704460
OCCc1nc(oc1C)c1ccccc1,BTB09930,203.24,-2.8,2.15,1.0,3.0,46.26,Null,-5.6,78.48,-0.37,20.1989815274,8.87427800611,1.368413668542702645938039787,0.2736827337085405291876079574,5.281332264683789212706725201,3.413250191866366025601385248
O=c1[nH]nc(c2c1cccc2)Cl,BTB09944,180.594,Null,1.69,1.0,3.0,45.75,Null,-5.9,47.3,-0.49,23.9495158159,9.45385543008,1.441712953087396151156502556,0.360428238271849037789125639,5.404320105309813281192013360,3.581842176611892817226344862
CC(CCOc1cccc(c1C(=O)C)O)C,BTB09946,222.282,-3.09,2.47,1.0,3.0,46.53,Null,-5.4,109.99,-0.34,17.8091199375,8.50773006222,1.319548932651008568201845873,0.2474154248720641065378461012,5.162766780608950485460493199,3.305551093683139835910119699
CC(=O)c1c(O)cccc1O,BTB09950,152.148,-1.55,1.45,2.0,3.0,57.53,Null,-4.8,302.84,-0.44,23.1273941326,6.11643796713,1.172928920829263833386108154,0.3198897056807083181962113146,4.560179447646016550626176922,2.701053010377030824503649607
Cc1cccc2c1non2,BTB09969,134.137,-1.11,2.26,0.0,3.0,38.92,Null,-5.3,130.22,-0.53,28.9653287981,9.98284252053,1.295107436329707397391030811,0.3885322308989122192173092434,4.885322308989122192173092434,3.012870898022119171544631731
OC(=O)C1CC(=O)c2c1cccc2,BTB10091,176.17,-1.59,1.23,1.0,3.0,54.37,Null,-6.3,24.08,-0.48,26.2152666028,8.49428640319,1.539447839138071040398803198,0.3552571936472471631689545841,5.732286869721049871307102096,3.864275471752815201142218237
Cc1ccc(c(c1)C(=O)C)O,BTB10270,150.176,-1.77,1.92,1.0,2.0,37.3,Null,-5.3,130.22,-0.48,25.8717924901,10.416413697,1.942661154494561096086546217,0.3532111189990111083793720395,4.926714994147347227273442382,3.061922841521522877489673377
